count,title,section,link,pDate,description
66,"연세대, 조국 대표 아들 석사 학위 취소",정치,https://n.news.naver.com/mnews/article/032/0003313712?sid=102,2024-08-08 10:06:00,"아들 조씨는 2018년 연세대 정치외교학 석사 과정에 응시해 합격했다. 그는 연세대 대학원 입시 과정에서 2017년 10월 변호사로 일하던 최강욱 전 더불어민주당 의원이 허위 발급한 인턴확인서를 제출해 합격했고, 2021년... "
67,한동훈 &quot;금투세가 부자 세금? 갈라치기 말고 토론하자&quot;,정치,https://n.news.naver.com/mnews/article/629/0000311563?sid=100,2024-08-08 10:06:00,"이날 오전 한 대표는 여의도 국민의힘 당사에서 열린 최고위원회의에서 &quot;정책 논의는 뜨겁고 정교하게 끝을 볼 때까지 해야 하고, 국민들께 답을 제공하는 게 좋은 정치의 길이라고 생각한다&quot;며 이같이 밝혔다. 한 대표는... "
68,"가자지구 휴전 협상 마비, 평화 여부는 美 손에 달려",정치,https://n.news.naver.com/mnews/article/014/0005224987?sid=104,2024-08-08 10:06:00,같은날 이란에서는 이스마일 하니예 하마스 정치국장이 폭사했다. 이란 및 이란 연계 조직들은 이스라엘을... 새로운 정치국장이 되었다고 밝혔다. 올해 62세인 신와르는 지난해 10월 이스라엘 공격을 주도한 강경파다.... 
69,"한동훈, &quot;취약계층 130만 가구에 전기요금 1만5천원 추가 지원&quot;",정치,http://www.seouleconews.com/news/articleView.html?idxno=78882,2024-08-08 10:06:00,진행될 것&quot;이라면서 &quot;그래서 한전 적자 가중 위험도 없다&quot;고 말했다. 한 대표는 &quot;국민의 고통에 할 수 있는 방안으로서 원칙을 지키면서 신속하게 반응하는 것이 민생&quot;이라면서 &quot;국민의힘은 그런 정치를 하겠다&quot;고 강조했다.
70,머스크 '트럼프 지지' 외치자 &quot;테슬라 불매&quot; 선언한 이 기업,정치,https://n.news.naver.com/mnews/article/437/0000405285?sid=104,2024-08-08 10:06:00,CEO의 정치색이 차량 판매에 영향을 미치는 것으로 보입니다. 로스앤젤레스에서 홍지은 특파원입니다. [일론... 이른바 머스크의 정치색을 이유로 테슬라 전기차를 더는 사지 않겠다는 기업이 등장했습니다. 유럽의 대형... 
71,"[단독] 사격연맹, ‘먹튀’ 신명주 회장 고발 검토",정치,https://www.kukinews.com/article/view/kuk202408080031,2024-08-08 10:06:00,"파리 올림픽 기간 동안 ‘프랑스 황제 여행’ 후 사실상 아무 기여 없이 사퇴하는 신 회장에 대한 비판 목소리가 커지는 가운데 정치권에서도 쓴소리가 나온다. 올림픽 금메달 4개, 은메달 2개를 보유하고 있는 ‘사격... "
72,"[지상갤러리] 헤럴드아트큐브 신진작가 공모전, 헤럴드갤러리",정치,https://n.news.naver.com/mnews/article/016/0002347063?sid=103,2024-08-08 10:05:00,"작품들이며, ‘세상을 바라보는 다양한 시선’이라는 공통된 주제로 기획되었다. 정치, 전쟁, 퀴어, 내면의 마음까지 표현한 다양한 주제의 작품들은 8월 13일까지 만나볼 수 있다. 류희원 헤럴드옥션 스페셜리스트"
73,"연세대, '허위 인턴확인서' 조국 아들 석사 학위 취소",정치,https://n.news.naver.com/mnews/article/055/0001179752?sid=102,2024-08-08 10:05:00,연세대 측은 앞서 2022년부터 조 씨의 정치외교학과 대학원 학위 유지 여부를 논의하기 위한 공정위를... 조 씨는 2017학년도 2학기 연세대 정치외교학 석·박사 통합과정에서 탈락한 뒤 2018년 1학기 동일 전공의 석사 과정에... 
74,"김경수, 광복절 특사 대상에서 제외될 듯…‘정치적 실익 없다’ 판단",정치,https://n.news.naver.com/mnews/article/032/0003313711?sid=100,2024-08-08 10:05:00,이런 방침에는 현재의 정치 상황도 영향을 미친 것으로 보인다. 더불어민주당 당대표 선거 지역 경선에서... 한 관계자는 “지금 ‘김경수 복권 카드’를 꺼낸다고 해서 정치적 실익도 없는 상황 아닌가”라고 말했다.... 
75,[전문] 박찬대 &quot;정치 실종의 근본원인은 尹대통령의 '막무가내 리더십'&quot;,정치,https://www.newspim.com/news/view/20240808000293,2024-08-08 10:05:00,리더십이 정치를 실종하게 만든 근본원인&quot;이라고 주장했다. 박 대행은 이날 오전 국회에서 열린 원내대표 취임 100일 기자간담회에서 &quot;정치를 복원하려면 대통령과 여당의 태도가 바뀌어야 한다&quot;며 이같이 말했다. 이어... 
76,민주 제주도당 &quot;4·3 왜곡 김형석 독립기념관장 임명 철회해야&quot;,정치,https://n.news.naver.com/mnews/article/421/0007717911?sid=102,2024-08-08 10:05:00,민주당 제주도당은 8일 논평을 내고 김 관장에 대해 &quot;4·3에 대한 역사학계의 해석에 대해 '남로당 5·10 선거 방해책동에서 비롯된 폭동을 희석하기 위해 정치적으로 해석하고 있다'고 말해 논란을 빚은 인사&quot;라며 이... 
77,[미디어토마토] ‘김경수 광복절특사 복권 여론조사’ 찬성 43.2% 반대 41%,정치,https://www.businesspost.co.kr/BP?command=article_view&num=361624,2024-08-08 10:04:00,"정치성향별로 살펴보면 중도층에서는 찬반응답이 팽팽하게 맞서는 것으로 나타났다. 중도층에서는 김경수 전 지사의 복권에 '찬성한다'는 응답이 40.7%, '반대한다'는 응답이 38.1%로 조사됐다. 한편 보수층에서는... "
78,한동훈 &quot;취약계층 전기요금 제로에 가깝게 지원…가구당 1만5000원&quot;,정치,https://n.news.naver.com/mnews/article/277/0005456652?sid=100,2024-08-08 10:04:00,사망사고도 늘어나는 점을 고려해 즉시 시행 가능한 수준부터 시작하겠다&quot;며 &quot;국민 고통에 대해 원칙을 지키면서 신속하게 반응하는 것이 민생이라고 생각한다. 국민의힘은 그런 정치를 하겠다&quot;고 덧붙였다.
79,서해 황금빛 찬란한 보령서 제5회 섬의 날 행사 개막,정치,https://www.ggilbo.com/news/articleView.html?idxno=1043719,2024-08-08 10:04:00,"섬은 경제적, 정치적, 역사 문화적 가치를 가지고 있으며 섬의 날은 이러한 섬들의 중요성을 알리고 새로운 잠재 성장 동력으로 개발하고자 하는 차원에서 하는 기념행사이다. 또한 숫자 '8'이 무한(∞)한 섬의 잠재력과... "
80,우리 아이의 '유리멘탈' 알고보니 스마트폰 탓[북적book적],정치,https://n.news.naver.com/mnews/article/016/0002347061?sid=103,2024-08-08 10:04:00,정치외교 전문 매체 ‘포린폴리시’가 세계의 100대 사상가로 꼽는 조너선 하이트 뉴욕대학교 스턴경영대학원 교수는 신간 ‘불안 세대’에서 전세계적으로 2010년대에 청소년기에 진입한 아이들이 디지털 기기의... 
81,"연세대, '허위 인턴확인서' 조국 아들 석사 학위 취소",정치,https://n.news.naver.com/mnews/article/448/0000470932?sid=102,2024-08-08 10:04:00,연세대 측은 앞서 2022년부터 조씨의 정치외교학과 대학원 학위 유지 여부를 논의하기 위한 공정위를... 조씨는 2017학년도 2학기 연세대 정치외교학 석·박사 통합과정에서 탈락한 뒤 2018년 1학기 동일 전공의 석사 과정에... 
82,[위클리오늘] 한동훈 &quot;취약계층 전기요금 1만5000원 지원&quot;,정치,http://www.weeklytoday.com/news/articleView.html?idxno=643735,2024-08-08 10:04:00,수준부터 일단 시작하겠다는 게 오늘 저희가 발표하는 내용&quot;이라고 말했다. 아울러 &quot;국민의 고통에 할 수 있는 방안으로 원칙을 지키면서 신속하게 반응하는 것이 민생&quot;이라며 &quot;국민의힘은 그런 정치를 하겠다&quot;고 말했다.
83,[콕콕 절세전략] 재건축 초과이익 환수제 논란…내용은?,정치,https://n.news.naver.com/mnews/article/374/0000396661?sid=101,2024-08-08 10:04:00,"하지만 이후로 조합 반발이 워낙 거세고 정치권에서도 의견이 엇갈리면서 지자체들이 부과를 못하다가... 세수↓ - 정치권, 종부세 논의 지속…&quot;앞으로 국회 움직임 봐야&quot; Q. 종부세가 이중과세 논란에도 부자세라는... "
84,"[속보]연세대, ‘허위 인턴확인서’ 조국 아들 석사 학위 취소",정치,https://n.news.naver.com/mnews/article/021/0002653154?sid=102,2024-08-08 10:03:00,연세대 측은 앞서 2022년부터 조 씨의 정치외교학과 대학원 학위 유지 여부를 논의하기 위한 공정위를... 조 씨는 2017학년도 2학기 연세대 정치외교학 석·박사 통합과정에서 탈락한 뒤 2018년 1학기 동일 전공의 석사 과정에... 
85,오늘 '광복절 특사' 심사위 개최…'드루킹' 김경수 사면될까,정치,https://n.news.naver.com/mnews/article/656/0000100605?sid=100,2024-08-08 10:03:00,"김경수 전 경남지사 등 1373명이 사면됐으며, 같은 해 8월 광복절 특사에서는 2176명에 대해 사면이 이뤄졌다. 올해 설 특사에는 김관진 전 국방부 장관 등 여야 정치인 7명과 최재원 SK그룹 수석부회장 등이 포함됐다."
86,"[정치시그널]김경율 “금투세, 재벌 아닌 60대 이상 은퇴소득자가 과녁…시행...",정치,https://n.news.naver.com/mnews/article/449/0000282156?sid=100,2024-08-08 10:03:00,"김 회계사는 오늘(8일) 채널A 라디오쇼 '정치시그널'에 출연해 &quot;재벌이나 기업인들, 30~40대는 금투세를 피해간다&quot;며 &quot;60~70대 은퇴소득자만 대상으로 한다면 과세의 효익이 미치지 못할 것&quot;이라 말했습니다. 김 회계사는... "
87,'김경수 복권' 여부에 野 미묘한 신경전…&quot;분열&quot; vs &quot;통합&quot;,정치,https://n.news.naver.com/mnews/article/629/0000311560?sid=100,2024-08-08 10:03:00,정치권에서는 드루킹 사건으로 징역 2년의 실형이 확정됐던 김경수 전 경남도지사의 복권 여부에 촉각을... 정치권의 이목은 김경수 전 지사의 복권 여부에 쏠리고 있다. 드루킹 댓글 조작 사건으로 대법원에서 징역 2년이... 
88,DJ 사저 사실상 민간 기념관 될 것...3남 김홍걸 전 의원 매각관련 입장 밝혀,정치,https://n.news.naver.com/mnews/article/468/0001084035?sid=102,2024-08-08 10:02:00,더불어민주당이나 권노갑 김대중재단 이사장 등과 상속세 문제를 논의한 적이 있느냐는 물음에 김 전 의원은 “(권 이사장에게 사정을) 간단히 말씀드리니 ‘알아서 잘 정리하라’고 했다”며 “정치권에서는 한 통의... 
89,한동훈 &quot;취약계층 130만가구 전기요금 1만5천원 추가 지원&quot;,정치,https://n.news.naver.com/mnews/article/437/0000405284?sid=100,2024-08-08 10:02:00,그러면서 &quot;국민의 고통에 할 수 있는 방안으로 원칙을 지키면서 신속하게 반응하는 것이 민생이라고 생각한다&quot;라면서 &quot;국민의힘은 그런 정치를 하겠다&quot;고 강조했습니다.
90,미국환율 환전 정보 8월8일,정치,https://www.bntnews.co.kr/article/view/bnt202408080028,2024-08-08 10:02:00,"정치적 불안, 정치적 불안정성은 통화의 가치에 영향을 줄 수 있으며, 안정적인 정치적 환경은 통화의 신뢰도를 높일 수 있다. 무역 수지 부문은 수출과 수입의 균형이 통화 가치에 영향을 주며, 수출이... "
91,우상호 &quot;팬덤 탓 할거면 정치 왜 하나…정치 지도자들 리딩 악화&quot;,정치,https://n.news.naver.com/mnews/article/421/0007717895?sid=100,2024-08-08 10:01:00,"우상호 전 더불어민주당 의원이 8일 현재 정치 상황에 대해 &quot;정치 지도자들이 대한민국의 새로운 과제를 위해 합의할 건 하고, 안 되더라도 가야 할 방향을 제시하는 리딩 기능이 악화해 아쉽다&quot;고 평가했다. 우 전 의원은... "
92,"김홍걸 “DJ사저, 민간기념관 될 것…정치권 전화 한 통 없었다”",정치,https://n.news.naver.com/mnews/article/081/0003470868?sid=100,2024-08-08 10:01:00,김대중 전 대통령의 동교동 사저가 지난달 매각된 걸로 알려지며 정치권까지 파문이 확산한 가운데 김 전... 그 말씀이 전부”라며 “정치권에서 저한테 연락해서 어떤 의견을 말씀해 주신 분은 한 분도 없었다”고 말했다.
93,"김홍걸 &quot;정치권, DJ 동교동 사저 매각 알고도 전화 없어&quot;",정치,http://www.shinailbo.co.kr/news/articleView.html?idxno=1914587,2024-08-08 10:00:00,"고(故) 김대중 전 대통령 삼남인 김홍걸 더불어민주당 전 의원은 8일  동교동 사저 매각 논란과 관련, &quot;정치권은 사저가 매각될 수밖에 없다는 사실을 알고도 연락 한 통 없었다&quot;고 밝혔다. 김 전 의원은 이날 CBS라디오... "
94,[뉴스파이팅] 김용태 &quot;尹이든 韓이든 이재명과 만나야”,정치,https://radio.ytn.co.kr/program/?f=2&id=97312&s_mcd=0214&s_hcd=01,2024-08-08 10:00:00,"매끄럽게 했어야 - 민주당, 진상규명 하자더니 韓 ‘제3자 특검법’은 왜 못 받나 - 정치와 정책은 분리해야...이재명과 尹 얼마든지 만날 수 있어 - 시간은 젊은 정치인의 편...이준석, 국민이 뽑은 대통령과 싸울 필요 없다... "
95,협치 모색하는 여야…尹·李 2차 영수회담 열릴까,정치,https://n.news.naver.com/mnews/article/629/0000311556?sid=100,2024-08-08 10:00:00,여야가 정쟁을 멈추고 비쟁점 민생 법안들을 신속히 처리하기로 의견을 모으는 등 정치권에서 변화의 조짐이... 위주의 정치에서 출발하겠다면 그런 제안과 생각의 전환은 환영한다&quot;고 언급했다. '여당 대표 패싱' 논란에도... 
96,"김홍걸 &quot;정치권, 전화 한 통 없더니..DJ 동교동 사저, 보존될 것&quot;",정치,https://n.news.naver.com/mnews/article/660/0000066417?sid=100,2024-08-08 09:59:00,더불어민주당이나 권노갑 김대중재단 이사장 등과 상속세 문제를 논의한 적 있냐는 물음에 김 전 의원은 &quot;(권 이사장에게 사정을) 간단히 말씀드리니 '알아서 잘 정리하라'고 했다&quot;며 &quot;정치권에서는 한 통의 전화도 오지... 
